,zipcode,renovation_index,renovation_index_with_rent,crime_change_abs,crime_change_rate,SS_change_rate,H_change_rate,N_change_rate,T_change_rate,PHS_change_rate,VP_change_rate,SS_change_pop,H_change_pop,N_change_pop,T_change_pop,PHS_change_pop,VP_change_pop,SS_change_area,H_change_area,N_change_area,T_change_area,PHS_change_area,VP_change_area,MasterCard_growth_rank,subway_change_abs,subway_change_rate,yellowTaxi_change_abs,yellowTaxi_change_rate,privateVehicle_change_abs
10,10011,7.852402229275457,9.547735536447053,-278,-0.16706730769230768,0.19383259911894274,-0.18244406196213425,0.2659051004703792,0.28125,0.968944099378882,-0.2699822380106572,0.8696683401193819,-0.5237775230264459,2.4245958018737404,0.2668300589002649,1.541684784757086,-1.5021544056607503,2.428468247153737,-1.462600194308501,6.770459088144296,0.7450982121948968,4.305011892681627,-4.194626972356456,419.46,-9970711.0,-0.07880243726698433,-3484237.143948108,-0.3875265313740575,-0.3730717183737462
11,10128,8.552880034716933,9.30178708877142,11,0.0275,-0.1119211202601352,-0.3674187538811841,0.4843218110868183,0.2638888888888889,0.04814814814814815,-0.10861423220973784,-0.3827940015785315,-0.636794145081438,3.1391260673028643,0.1704097007964411,0.1165961110712492,-0.2600990170050944,-1.9379419836907807,-3.223849129382512,15.892214018082813,0.8627201895530665,0.5902822349573613,-1.3167834472125752,429.85,-1064365.0,-0.1559102534430581,-381251.2842382225,-0.09894410448577906,0.02853355672520519
12,11201,13.134258345437267,14.117214486398275,-17,-0.008598887202832575,0.2030756733804716,-0.1411202778983934,0.7463846171475719,-0.1948051948051948,1.1635514018691588,-0.11299435028248588,2.07386738560736,-0.24509341829905165,6.139967195188628,-1.4140004901868366,2.3472408137101484,-0.3770667973831564,2.676732037906824,-0.3163410590253519,7.92483020713741,-1.8250445713001069,3.0295739883581776,-0.4866785523466952,558.17,0.0,,-695971.382469984,-0.6054097165098558,0.5589882131495594
13,10462,11.77968199573435,11.902038260585911,191,0.1865234375,0.3265121391394304,-0.1664754098360656,0.5307723714341505,1.2088948787061995,0.4613180515759313,2.6111111111111107,1.3346724106033778,-0.5367761714723686,3.951158918518911,5.926738377778365,1.0637735549858605,1.2421703623437377,1.904851218970672,-0.7660896684612742,5.639114004675553,8.458671007013331,1.5182230012588025,1.7728318275568626,498.89,0.0,,-4360.827865025025,-0.6087111338264819,13.025094018072947
14,10456,20.591864146757377,23.65916837606062,-379,-0.1816003833253474,0.34526131701082946,0.016638012312129108,0.8428196005061266,2.5212464589235126,0.4466019417475728,1.6764705882352942,0.5742253048439424,0.06712160196890032,8.718313010403849,4.978185479360107,1.0291978968564717,0.3188276093522765,1.7148038673170038,0.2004446367407368,26.035419791859738,14.866310558271316,3.0734844300246316,0.9521120245185,539.52,1282296.0,0.9528117806334068,1726.9084517944248,0.4801689678765511,76.52507460993024
15,10003,5.799911423363124,6.758775016079697,-484,-0.22242647058823528,0.10592993026038867,-0.13530909605318994,0.525909090909091,0.09782608695652174,0.6193181818181818,0.3790322580645161,0.4593936790865813,-0.3423529832850137,6.418805254304023,0.0805325888542897,0.9753391316797309,2.102795375639787,1.6520387686911946,-1.2311453698894643,23.082849441623345,0.2896055496342181,3.507444990014419,7.561922684893473,342.43,-5790748.0,-0.024111725917250196,-3913875.3056082474,-0.4203321558849549,-0.3404840442482342
16,11206,37.12842596990669,43.5416432979676,-102,-0.05309734513274336,0.4616740642805426,0.6081948243214811,0.7217544546700607,0.15587044534412955,1.484615384615385,0.5538461538461539,1.7548309901286263,1.383547711636255,8.379778641938378,0.9213281483697278,2.3093030212384087,0.43075082261441816,3.603375972093154,2.840981614981123,17.207066195934278,1.8918583789115844,4.741930741947217,0.8845052161145069,652.41,0.0,,-106070.11689097967,-0.7306079801595331,17.458780277702505
17,10463,11.764657656099592,14.032086257325584,-55,-0.0466893039049236,0.6103118931557879,-0.14992978936810433,1.159178456677258,1.5022831050228311,1.4135021097046414,0.3492063492063492,2.180037088942681,-0.5290128961934288,9.243923500516695,4.657351962741184,2.3711442363499953,0.15571693492447727,3.867103869643848,-0.9384004649908484,16.397524849853458,8.261540085148221,4.2061032348399,0.2762217049745606,569.93,0.0,,-830.2608650237044,-0.17439902658092865,210.31585423497836
18,11230,24.107056504718905,31.08316224577481,-36,-0.06382978723404255,0.7333230769230771,-0.2439881211067652,0.3331112591605597,0.7664172901080631,0.5990888382687927,1.821052631578948,2.94754937729572,-0.833199351942318,2.0406396477732303,5.701423500748235,1.6263279617101798,1.0697898759538444,4.773597770364727,-1.3493780967124225,3.3048446780102383,9.233535736743752,2.6338610615657343,1.7325397857447606,381.48,0.0,,-5173.172311966094,-0.5267222681053523,2.4213931138353395
19,11209,9.851034233325477,12.186212947707483,74,0.09035409035409037,0.4440220434385408,0.30618401206636503,1.0465900677324704,0.8717391304347826,0.5685714285714286,1.8055555555555558,2.175582990397806,0.7327990758789978,5.510937838423219,5.790195653743412,1.4367193704425674,1.4078405891271388,2.604840465078852,0.8773853693684986,6.598283745284358,6.932641046635822,1.7201939754121305,1.6856172120872637,448.5,0.0,,-959.0866586716902,-0.15370669578000518,304.44236679073214
20,11212,15.182825265249159,19.31911052642408,-138,-0.08817891373801917,0.07772020725388601,-0.08840650671889451,0.14709856570840624,0.9926238145416229,0.5628930817610063,1.6307692307692307,0.3577134953378008,-0.3875229532826175,1.4148761118927824,5.616101876803472,1.067178594424439,0.6319605084301148,0.7147604501540344,-0.7743238210002041,2.827115833842593,11.221739067418342,2.1323686762928697,1.2627434619387945,551.48,0.0,,40.48593125092748,0.02262930610344238,160.49310053611347
21,10024,7.196918101201121,8.768991825332293,40,0.062015503875968984,0.5375768271161685,-0.24884955752212395,0.6396532128036372,2.034482758620689,0.3593220338983051,-0.23905723905723905,1.5095435826455454,-0.4805112694588268,4.135267681686917,0.5040925479742314,0.9056577980553988,-0.6066198458672954,3.861463680476641,-1.229164123783147,10.578154977081137,1.2894858339830308,2.3167033627491738,-1.5517541391999186,425.11,-2507668.0,-0.054854899970943616,-576643.9849635083,-0.13240367396295416,-0.08017163017389306
22,11214,16.565073230928412,21.716561568702694,71,0.08151549942594719,0.03899999999999997,-0.06387096774193546,0.7824480006291038,0.8729198184568835,0.2062937062937063,2.1875,0.20581399265671824,-0.13339172028160468,2.234423597309709,6.478705606269861,0.3312336488474192,1.1789672247111531,0.3000169925050815,-0.19444636502784346,3.2571402896078165,9.444070085948294,0.4828424047408572,1.7185916100945766,522.52,0.0,,-825.0478133819129,-0.3200556066881937,151.54277138321737
23,11221,48.14588605194414,60.875595106561434,-417,-0.29428369795342274,0.17514449420772135,-0.3556075241484494,1.1659006928406468,0.6448040885860307,0.25097529258777634,2.066666666666667,0.8724698374713331,-2.1795542925516003,12.5843802971383,4.717569049755708,1.2027619902283375,1.1591384983547712,1.814389017762279,-4.532602964801282,26.170487993772007,9.81066061747175,2.501264860200856,2.410545409312742,754.13,0.0,,-14233.225124768502,-0.39096954322892064,1.6623718585149008
24,11229,16.115102336450253,20.91667576597547,39,0.057352941176470586,0.4123960880195598,-0.11036869108698244,0.49782365053301,0.7726190476190476,0.3307291666666667,1.1331168831168832,2.118756908853381,-0.2323887046527987,2.3992563561451106,4.0762234951261185,0.7976585267812281,2.1919907546980197,2.8055870020106237,-0.3077213466366072,3.1770149841941606,5.397598755869137,1.0562327303472734,2.902560810166917,352.35,0.0,,-160.03083076973095,-0.10505989192427499,73.64460927093161
25,11207,19.634983216153387,25.011084897008143,-536,-0.23488168273444346,0.4199609253747695,-0.2368376928236083,0.7024590058351474,0.6732471068754254,0.8571428571428571,2.103703703703704,2.458420625080166,-1.207832741887212,5.829022189918338,5.285604343922357,2.2767112745307623,1.5178075163538416,3.109525861082564,-1.527723575227521,7.372821013403327,6.685480601327512,2.8796913409155915,1.9197942272770612,404.56,0.0,,8811.294085250089,2.1875302885433827,413.52828042983134
26,10019,5.164540921698147,5.811130825871578,8,0.005706134094151214,0.0894363463099567,0.2628424657534246,-0.04514394763302074,0.43,0.4128440366972477,-0.5066941297631308,0.6038221417337852,0.6583901253395604,-0.524233903636277,0.5123194967354525,0.5361483105371014,-5.861888195205642,1.3458404708895155,1.4674653595373823,-1.16844871190092,1.1418930593577172,1.1950043644441226,-13.065381051255741,537.85,5246423.0,0.05611437827950128,-3618804.7509119487,-0.3110646282012577,-0.27684358903357364
27,11377,18.55577326254885,22.43086783548233,-161,-0.23401162790697674,0.9077968468831414,-0.09752898950855876,0.5467915278737981,0.803050397877984,0.6878787878787879,1.518939393939394,3.72033637124114,-0.1555276713776251,2.8728041209879818,6.664685422445295,1.2492845506978385,2.206885924360498,4.705398383507342,-0.19670792650579502,3.633458515075196,8.429345329034598,1.580067208662968,2.7912200470213664,434.02,0.0,,-71389.91991715494,-0.3810759441239203,1.745379088125326
28,11234,7.712169388534418,10.048323935109439,-187,-0.1669642857142857,0.14528019406068204,-0.06688417618270799,0.3664459161147903,0.9461538461538459,0.6090534979423868,2.403197158081705,0.8929216218419868,-0.11939012032194565,1.933537558384681,7.163407219316738,1.7238768592827276,7.879747941248413,0.3717731005008224,-0.049708769633882405,0.8050395862658029,2.9825261780329444,0.7177461371526435,3.280778795836239,341.94,0.0,,28.98777852356852,0.014303254341977656,468.3988463975998
29,11355,34.706493894794825,41.790432720138455,79,0.15991902834008098,0.22656719248885665,0.09641489731987472,0.6184003433967664,1.3828470380194515,1.1301369863013702,1.009009009009009,0.8654856356193169,0.200702822157012,1.5657718363945947,9.443417985967711,0.996268521537514,0.6762549964375854,1.4513068307905643,0.33655252585097223,2.6255956980648043,15.835383586971133,1.67061271857432,1.1339916635171143,455.83,0.0,,-723.9781172567259,-0.18504588044581305,83.50675758699211
30,10314,6.875367524210915,7.3449524821845245,-163,-0.16649642492339126,0.4463604007846544,-0.19574468085106386,0.8390489990876402,0.6101694915254238,0.2296819787985865,2.1647509578544057,4.448086152405477,-0.2692262671192789,1.8300362870186115,2.528385812946272,0.7608568418588317,3.3068008896172296,0.8017119044931368,-0.04852466790353199,0.3298411556538344,0.4557099246592569,0.13713493103172086,0.5960095079455558,339.48,23931.0,0.025401034043180948,-1066.5709156323223,-0.7526292153117696,204.1314430960796
31,11215,11.659218165857258,12.648665882792368,-47,-0.06973293768545995,0.04903677758318739,-0.07221350078492936,0.7309366391184574,0.14680851063829786,0.9489795918367347,0.2235294117647059,0.4425338222278417,-0.1817549627007207,4.193482108989759,1.0905297762043242,2.9396889619420916,0.4504362119104817,0.4521757764008007,-0.18571505102175745,4.284849955443732,1.1142903061305445,3.0037390860910334,0.4602503438365293,484.13,0.0,,-115015.68278904914,-0.4803477627352497,9.147482630818507
32,11211,30.913993654450522,35.42954325235395,-105,-0.11450381679389313,0.5623376173485294,-0.22694174757281554,1.0593133079944577,0.4217506631299735,0.7638888888888888,0.029535864978902964,2.6672253167052786,-0.7681438030922922,13.692348137559355,2.612510474688224,1.8073971837465697,0.057508092210118135,4.0110319641289935,-1.1551515081810542,20.59085361096295,3.9287505839740655,2.7180035486613043,0.08648193109376875,584.5,0.0,,-802242.5726504334,-0.8232676456623793,0.36173007587860817
33,11385,9.099019106151008,11.720696154542468,-244,-0.21384750219106047,0.4124205193596745,-0.1736424857215924,1.4568957004325245,1.023296447291788,0.6989247311827957,1.7324840764331209,2.431427526514689,-0.4138729733024504,7.4939046690235305,8.92458043805112,2.311146328578975,2.7632167093339834,1.917998843452709,-0.32647811850197805,5.9114657259537084,7.040035029552961,1.8231166411192925,2.179726269821748,493.13,0.0,,-3356.228433871033,-0.43715245742210107,15.893331712493653
34,11373,31.940715384113073,38.95330295152853,-107,-0.07626514611546685,0.565973956132601,-0.1809302325581396,0.15495947809647775,1.1238872403560831,0.7788944723618091,1.1958762886597938,1.4547501036709387,-0.3072609150688177,0.9873422720720364,7.479117710945675,0.7651902608558282,0.5726585178017811,3.454237074865687,-0.7295768818367054,2.344398720554965,17.758820308203862,1.8169090084300985,1.3597512579218798,512.43,0.0,,-19808.149980892682,-0.33661599353270244,8.046561493569437
35,10028,7.664045336670848,8.436126331568403,15,0.031512605042016806,-0.08165562913907293,-0.1062022090059474,1.129516120994668,0.3125,1.6262626262626263,-0.25,-0.2594151062486853,-0.15779507679360422,4.768777614138439,0.15779507679360402,1.6936671575846831,-0.8100147275405007,-1.2527882311297365,-0.7620366369402289,23.02976321718295,0.7620366369402282,8.179193236491782,-3.9117880696265046,357.83,-12556002.0,-0.30514774145017776,-1673521.5855590887,-0.3617380509271784,-0.3571237450845457
36,11238,36.995357027323436,41.14596962049039,-229,-0.248642779587405,0.16379787199427334,-0.38669155121671095,0.5825461363659523,0.10181818181818182,1.6051948051948053,0.484472049689441,1.0787759300531468,-2.3088462197839883,12.25077147265558,0.9000514315103721,6.621806960397737,0.8357620435453456,1.7105329999376573,-3.6609619668908038,19.425117204496626,1.427143146551084,10.499696006768687,1.3252043503688635,700.59,0.0,,-66717.39902526926,-0.5099014850791652,1.935242479007734
37,11233,38.577114140317185,50.276994106797474,-501,-0.29557522123893804,0.4632779343635597,-0.33087271774264,0.9061162128181052,0.6268656716417911,0.2247191011235955,1.9871794871794872,2.1427394099225316,-2.270105039183661,8.531099689827233,3.7760163028005462,0.8990515006667966,1.1612748550279457,3.7759071775289037,-4.000349212556845,15.033391555624515,6.654046214946039,1.5842967178442948,2.0463832605488808,733.33,0.0,,3726.6564292807698,0.5818558758252006,15.341200082545619
38,11236,13.149622250497213,16.65465313394119,-180,-0.1631912964641886,0.36391437308868496,-0.15381445726395102,0.3479546396956749,1.5847665847665848,0.06862745098039216,2.1554054054054053,1.2595258255715496,-0.2765664690939881,2.0427603725656223,10.240262489415748,0.18522438611346315,1.6881879762912786,1.2347729714162359,-0.27113124153870793,2.002614987254904,10.039015544917717,0.18158426050238768,1.6550108314360474,504.63,0.0,,311.5426286119987,0.1676706586350143,65.72829899829809
39,10457,20.33920002196103,23.176923111862468,-349,-0.19529938444320089,0.5383049957329482,-0.2864831168831169,0.8136363636363636,2.180428134556575,0.7440476190476191,2.7575757575757582,1.1672099412124752,-1.962478470670292,10.191735584245512,5.074516390759113,1.7792834469702357,0.6476591746971659,2.1784983216039064,-3.662799556091836,19.02200973498045,9.471154288436496,3.320881587810833,1.208800897963143,571.06,767645.0,0.9792664351739641,1263.4335471619854,0.5559731534574428,25.5572732767418
40,10027,15.477007341022725,19.295543080276694,-204,-0.10386965376782076,0.1406222534716119,-0.21952990289499952,0.5894356648854354,1.46875,0.17857142857142858,-0.02873563218390805,0.40928392366854827,-0.8250481761285152,8.822285509643754,0.8015143505175737,0.5116049045856853,-0.04263374204880711,0.9718456909012216,-1.9590789385750464,20.94853880308038,1.9031978113482257,1.2148071136265273,-0.10123392613554393,523.74,-1996119.0,-0.05583958255518784,-363594.10265586845,-0.4103666805249669,0.6959041525303162
41,11372,16.76105720600565,19.610308005651067,-66,-0.08009708737864077,0.6379729260673378,-0.4168599099713545,0.5832870684514629,0.9741379310344828,0.3575418994413408,0.3972602739726027,1.930788162554775,-0.9172219220841588,4.25700822378294,5.087340176481181,0.4802209016147427,0.2176000960441803,6.380905055047128,-3.0312522692715724,14.068640890449393,16.812737553715035,1.5870430729170537,0.7191288924155398,556.31,0.0,,-15483.790644087945,-0.3614945209839223,4.128322634511839
42,11218,21.52661501049057,25.71096941127902,-53,-0.10728744939271256,0.2568493150684932,-0.1742004645345721,0.3552100987668749,0.6065040650406504,0.5517241379310345,1.5244755244755244,1.0376314333148866,-0.5395683453237411,2.5226895406751506,5.160486995019369,1.2174875484228005,1.5080243497509684,2.0342403890302583,-1.0578050022957342,4.94564523381036,10.11695553477715,2.3868420564621693,2.9564293653906413,468.39,0.0,,-12280.39790701819,-0.5574320022605621,12.66850870629781
43,11223,25.30837262571565,32.76944705535689,-21,-0.03206106870229008,0.8539144181367443,0.039019103102560564,0.5453259331809772,0.8088930936613056,0.498371335504886,1.2857142857142858,2.9759340879495144,0.07212260843433828,1.882324952419112,5.352849844736052,0.9578783932685566,0.9015326054292296,4.048691035574104,0.09812117795643882,2.5608605351026847,7.2824311764544545,1.303171894733955,1.226514724455487,428.78,0.0,,-303.3352575222545,-0.13113532383070234,63.77694014187573
44,10021,7.725154918940199,8.537220173030573,39,0.17256637168141592,0.4112068431165931,-0.04543883897719424,0.33252050543116823,-0.1322314049586777,0.8444444444444444,-0.34421364985163205,1.4644914898783632,-0.058058676791982226,0.9933994127905692,-0.17660434005165676,1.2583059228680544,-1.2803814653745116,6.321024937737284,-0.25059233624131866,4.287701570668946,-0.7622580570078126,5.431088656180665,-5.526370913306642,449.8,-5577496.0,-0.2516261762150541,-1662259.858074721,-0.30347919925939104,-0.2526142319928233
45,11208,17.093757061557564,21.22350461098273,-379,-0.1938618925831202,0.1892962649140084,-0.158125,0.5679124999999999,1.3247863247863247,0.4444444444444444,3.596330275229358,0.8755428450376023,-0.6699502171380151,4.812308018218408,9.029763796208028,0.7838152738057409,2.0760512657557464,1.0423223178993335,-0.7975669804879366,5.7289898220566675,10.749815823967841,0.9331218427843052,2.471511907915187,605.37,0.0,,180.61837317750317,0.07365367054822958,539.4861289334349
46,11225,35.01766518948898,42.75440806113883,-241,-0.24100000000000002,0.7205329224634069,-0.31620059748273666,0.6332296890672016,0.5294117647058824,0.551094890510949,1.0166666666666666,2.8128151149008445,-2.2843950678436853,11.168645072266347,2.547455198400764,1.335644913050401,0.5395651635501618,6.709248558327879,-5.448838153062131,26.639936429743013,6.076300581127135,3.1858381519104078,1.286994220308178,567.26,0.0,,-12838.197038975146,-0.6040716130727146,7.1981721184811445
47,11204,26.499334859988902,34.84433610756213,-4,-0.008714596949891068,0.2311557788944724,-0.13544668587896252,0.04181518151815187,0.6928327645051194,1.0613718411552346,1.1379310344827591,1.1893373322646534,-0.3037981229154278,0.16379243478036062,5.2485973576027085,1.90035421568374,0.6399151950771776,2.112262887113067,-0.5395454113821421,0.2908953345622021,9.321507958346793,3.3750287435393567,1.136489270783661,452.28,0.0,,-2129.2353977326543,-0.5634088958012462,86.78265717516408
48,10032,12.619383732488796,16.705190286467133,0,0.0,0.11034352228636317,-0.27246705229888485,0.5137200598802395,0.2619047619047619,0.46875,0.14084507042253522,0.20240947123563507,-1.5862930944693259,11.914210325313332,0.1909523313543728,0.9113633996458702,0.08679651425198764,0.5034636639351835,-3.9456697779071264,29.634838462147044,0.4749657206935696,2.266881848764764,0.215893509406168,611.83,419612.0,0.012732847257539648,-37580.482003679455,-0.2672937699307633,1.1058116069109656
49,11219,33.42952546901985,43.53840647942645,-100,-0.16051364365971107,0.3083923664507021,-0.02459701492537316,0.9534883720930232,0.3205705705705706,0.6313868613138686,1.808219178082192,1.321614935015827,-0.044511187217078516,1.7718045397089486,2.3065870074869546,0.9345188578342929,0.7130432903706744,2.9124291525763053,-0.0980888425456911,3.904507324634301,5.083001913472094,2.0593895340296773,1.5713261184503895,510.13,0.0,,-430.27693146145856,-0.1941786763340051,136.5955929863581
50,11213,31.533549929700147,40.652119224746976,-457,-0.3087837837837838,0.3409910073906869,-0.2746546894619917,0.8879810298102979,0.38164251207729466,0.4035087719298245,1.859375,1.5003363982955815,-1.8219972447377693,10.497709287796747,2.5309967000929103,1.2895267997308812,0.9531285041489124,3.1608783359392096,-3.8385468922669848,22.116361305691253,5.3322525846508135,2.7167489434455097,2.0080318277640727,653.06,0.0,,4019.3345300411206,0.4748161840818905,53.70049729195522
51,11368,28.91764332417813,35.922309046882226,111,0.12416107382550336,0.3403397094507296,-0.10714285714285712,0.7574320957830688,1.4506011500261369,0.5784313725490197,3.48,0.9901988649387083,-0.16393292319540834,4.599565412720388,12.721304862059796,0.540941972512813,0.7976601967561818,1.4898675908617178,-0.2466558567093288,6.920572910255537,19.14066002148735,0.8139091468596422,1.2001711148608285,638.3,0.0,,36138.514127494964,1.4109002662191754,32.062757076905825
52,11203,15.47680883390748,19.148883865604805,-158,-0.14285714285714285,0.25098912918219196,-0.3571910871033086,0.5068259385665529,0.9894894894894894,0.3017456359102245,2.3233082706766917,0.8370484242890088,-1.6942095823725338,3.8047655649500394,8.442223930310018,0.7750448373046375,1.9792467332820909,1.0774206823800838,-2.180729801725834,4.897366738091288,10.866547745461812,0.9976117429445216,2.547620070825265,643.04,0.0,,3128.5613206122466,0.946879804859932,376.8610198156545
53,10031,20.97255141249812,27.067029340233923,-571,-0.4335611237661352,0.09505843379037453,-0.2495386164084783,1.0069904920317378,2.342857142857143,0.4916387959866221,0.5263157894736842,0.1811962813541484,-1.565339414137871,23.57481143659007,0.7191720750745484,1.2892475004385195,0.2631117347833713,0.6111647662598679,-5.279800942984575,79.51650008260044,2.4257265650198057,4.3485585982672115,0.8874609384218801,575.93,-187748.0,-0.006019158021909554,-87988.04375805943,-0.3730451276561382,0.1637936801586315
54,11220,25.42078270938919,31.766094723163643,13,0.011235955056179777,0.05605497539809413,0.12667961165048544,1.1100166371774896,0.4125822970007315,1.037837837837838,1.5822784810126582,0.2776149788704155,0.3354000226204798,4.321848298837101,2.8995342237576733,0.9870754804281441,0.6426272659037395,0.5689746255256011,0.6874056401720411,8.857670531376883,5.942623866600722,2.0230208907576923,1.317070892420373,430.91,0.0,,-248.16504729673943,-0.035412583882731614,15.99428647792562
55,11216,45.86232693456053,57.07183921417457,-209,-0.16882067851373184,0.0805776799826448,-0.32632726140432816,0.7246923018941068,0.07785234899328859,1.1864801864801864,0.5925925925925926,0.482715086703056,-2.334855742452936,12.494894359659874,0.5384129813226394,4.72503806022799,0.5941108759422228,0.9819387747313012,-4.7495623196234025,25.417107515160218,1.0952394025849128,9.61166992958139,1.2085400304385243,613.33,0.0,,-33513.85275769443,-0.6259504677830182,5.0123245202065405
56,10014,11.420542495770185,13.845001874660065,-141,-0.1670616113744076,0.2215877615374783,-0.1980026052974382,0.11193451612262327,-0.1583710407239819,0.42857142857142855,-0.4424552429667519,1.6598569969356494,-0.5822267620020433,1.7983912155260462,-0.5586057201225739,1.3406537282941775,-2.7611082737487234,3.67463845714282,-1.2889501049670202,3.98132943606589,-1.2366571730769098,2.9679772153845843,-6.112619741208726,325.7,-760672.0,-0.014562106675119481,-2631321.954450761,-0.42669649175456426,-0.31356706334187
